-3.5901,-2.6538,0.051202,0.2279
-2.9974,-3.2283,0.21185,-0.10907
-2.0274,-3.074,0.17489,-0.20307
-1.7873,-3.4831,-0.2136,-0.78343
-0.38112,-3.1181,0.74804,-1.6262
0.096001,-2.8176,-0.83662,-0.9188
-0.015661,-3.3327,-0.94668,-0.5179
0.73164,-2.1897,-2.2356,0.38761
1.464,-2.5731,-1.9545,-0.12289
1.6563,-1.3872,-1.8213,-0.38267
2.1245,-0.56575,-2.0503,-0.16403
2.3142,0.11253,-0.99491,1.3167
2.3316,-1.3958,-2.4962,0.94144
3.328,-0.80161,-1.2163,0.89632
4.3484,-0.98661,-1.8512,-0.31961
2.6521,0.29224,-2.6376,-0.10652
3.0351,-0.96422,-2.2498,0.36609
2.8635,-1.0937,-2.0906,-0.29534
0.36305,-0.79604,-1.6917,-1.2124
1.0265,-0.044404,-0.79964,-0.23643
0.55615,0.85829,-1.6881,-0.5862
0.26107,0.52604,-0.52097,0.20808
0.55175,-0.72206,-1.1066,1.1255
0.74313,-1.4768,-0.68834,1.1362
0.551,-2.3073,0.05298,0.78932
0.02606,-1.0807,0.14492,-0.78537
-0.80748,-1.71,-0.48839,-0.73098
-0.92564,-1.6333,1.099,-0.11476
-0.067993,-1.5292,0.68347,-1.3886
-0.68915,-0.99022,-0.17561,-0.067778
0.28581,0.17565,0.13325,1.7345
-1.0713,0.60633,-1.5176,1.5535
-1.7787,-0.64158,-0.46843,0.3536
-2.0226,-0.60818,0.25787,1.0056
-1.5423,-0.17536,0.73612,-0.25368
-2.1689,-0.89819,1.0957,0.51428
-1.0173,0.44955,1.2729,0.39616
-2.1462,1.6468,0.28072,-0.21782
-1.5852,0.71031,-0.042135,0.39666
-0.95707,0.90636,-0.50292,1.3541
0.69045,1.1541,0.9255,0.22916
0.10199,0.96404,-0.15388,-0.4033
-0.054294,0.39974,1.5021,-0.89626
0.87177,1.1502,1.5586,-0.78726
1.9935,0.88925,0.96362,-0.55138
1.1446,1.5273,1.4467,-0.36913
0.85216,1.7687,2.5378,-0.13568
0.20734,1.711,2.2584,-1.8375
-0.37776,3.0258,0.58681,0.32293
-0.56375,2.3488,2.1081,-0.06452
-0.717,2.178,2.4686,0.20886
-0.11627,2.5837,2.3165,-0.70018
1.5569,2.0036,2.5443,-0.43492
1.2707,0.95623,3.9776,-0.76141
0.60198,0.58625,3.8205,0.024273
0.26422,-0.57607,4.1463,-0.010266
0.092257,-1.0949,3.3394,1.3554
0.40981,-0.23878,2.9867,0.12447
0.035379,-1.2719,2.4369,0.070818
0.19689,0.16951,2.1009,0.69424
0.77267,-0.14348,1.6815,0.1078
0.57324,-1.146,0.15807,-0.59461
0.23837,-0.87323,0.75574,-0.15329
0.5697,-0.59945,0.84127,-0.58422
0.65876,-1.6341,0.82231,1.137
-0.074496,-1.1663,1.5273,-0.18006
0.83906,-2.6356,0.72336,0.8585
1.2904,-1.9149,0.27034,0.84622
2.1934,-1.8921,0.92256,0.012829
1.9478,-1.7466,0.046226,-0.99955
0.98316,-1.094,-0.63407,-0.98626
0.88741,-1.0991,0.51813,0.26195
0.93927,-0.3715,0.92689,0.41628
1.6887,-0.80492,0.75614,0.41735
0.58236,-1.0819,0.17134,-1.51
-0.20905,-0.87027,0.020074,-0.43981
-0.46604,-0.45131,-0.080797,-0.81315
-1.3643,-0.36937,1.3235,0.2097
-0.21268,0.70073,0.056324,0.56721
-0.33489,1.685,1.433,-0.58501
0.49138,0.93235,1.2866,-0.43783
0.35734,0.96674,1.7922,-0.3323
0.59229,0.61802,1.1904,-0.36612
0.60005,0.94084,0.80002,0.6181
-1.6521,1.5812,0.42676,-0.63757
-1.731,1.6496,0.97837,0.39831
-1.6155,2.2452,1.0246,0.6859
-2.2651,2.8238,1.2134,0.61414
-2.4202,2.9413,0.56405,0.74402
-2.268,1.7302,1.4939,1.1817
-2.4675,3.112,0.65887,1.1174
-2.3524,2.2906,0.43292,0.88227
-2.1386,1.9291,-0.55281,1.2581
-1.9499,1.8069,-0.28279,0.96242
-1.9148,2.5169,-1.1127,0.19161
-1.9327,1.7381,-0.79374,0.62881
-1.0876,0.68609,-0.71562,1.9523
-0.32777,0.98906,-2.0873,0.7722
-0.256,1.2388,-2.0428,0.95359
-0.36874,1.5336,-0.89054,1.1336
0.62006,1.6676,-2.6945,0.29026
0.89707,0.38251,-2.528,0.52987
0.55028,0.7221,-1.9745,0.71885
0.38721,0.1112,-1.9991,-0.29561
-1.0935,0.022751,-1.1676,-0.82234
-0.1601,0.68884,-1.1244,-0.41051
-0.11326,-0.098959,-1.1213,-0.6826
-0.70049,-0.35686,-0.90699,-0.42428
-0.61516,-0.12528,-1.9856,0.51063
-0.43284,-0.44474,-1.4051,-0.17228
-1.0058,-0.56667,-1.1968,1.3389
-0.52118,-0.47659,-1.7753,0.18726
-1.7114,-1.1876,-1.3089,-0.44999
-0.80771,0.25841,-0.12119,-0.049875
-0.55135,0.49501,-0.10659,0.38562
-0.17919,0.2156,0.089427,0.071887
0.78809,-0.0050477,0.4071,0.15012
1.7427,0.73916,1.0241,-0.19664
1.0064,1.8018,1.8633,0.16174
0.36879,2.5285,1.0537,-0.4041
-0.5726,2.9714,2.3676,0.0021129
-0.60413,1.2447,1.4894,0.23986
-0.99091,1.1103,2.147,0.60467
-1.2138,1.0404,2.6267,-0.27772
-2.3639,1.0531,3.1523,-1.2508
-1.9154,0.56123,0.9617,-1.2663
-0.20021,2.3935,1.4209,-0.8255
0.23159,1.6676,0.56077,0.8152
-0.45117,1.9771,-0.32915,-0.54376
0.11829,0.35871,-0.43474,-1.9314
1.4323,1.9683,0.37376,-0.46593
2.1833,0.46012,-0.56358,-0.2412
2.5826,-1.3405,0.24472,-0.61144
2.8909,-1.1148,0.73726,0.55819
2.636,-2.1119,-0.15772,0.34548
1.7141,-3.0553,-0.77337,-0.44372
0.72991,-2.2677,-1.4495,0.032683
0.52586,-1.5361,-2.2057,0.47389
1.6773,-1.9526,-1.2283,-0.38542
0.83318,-2.9233,-1.768,-0.43773
0.28547,-2.0804,-3.0773,0.46565
0.13283,-2.5122,-1.721,1.0326
0.25122,-2.2787,-2.6828,-0.69997
0.091684,-2.9264,-2.768,-1.2078
0.49123,-1.5966,-2.9004,-0.63584
0.59767,-2.3723,-3.0321,-0.97344
1.0648,-3.0135,-2.217,-0.12921
0.86488,-2.9383,-1.9983,0.44063
2.0829,-1.724,-0.98547,0.78425
2.2829,-1.9271,-1.4392,0.28664
1.1986,-2.7596,-1.4037,0.30763
2.1258,-1.4476,-1.0919,0.48223
2.2546,-2.0108,-0.071864,-0.0082024
1.3757,-1.0633,-0.89013,-0.45191
1.0665,-0.83935,-1.5111,-0.13072
1.3429,-0.16434,-1.6021,0.2737
-0.68843,-0.64685,-2.032,2.3941
-0.18572,-0.011646,-0.85689,0.61295
0.067001,-0.25502,-0.32362,0.34236
-0.24302,-0.07852,-1.7536,1.2856
0.75854,0.011228,-1.308,1.5443
1.0864,0.26183,-2.4842,2.2566
1.5536,-0.35337,-1.4986,1.7637
1.0144,-0.10708,-1.424,0.33616
0.017047,0.18235,-1.7343,0.22986
0.0084831,0.20265,-1.9895,0.67788
-0.58585,-0.26997,-2.3237,0.16468
0.36128,-0.048572,-1.4527,-0.22751
0.95783,-0.61081,-1.3691,-0.38204
1.1768,-0.5654,-1.8414,-0.31741
1.4575,-0.44789,-0.41873,0.77461
0.79555,-0.29831,-0.47862,1.4238
1.2385,-0.93912,-1.0304,0.6826
1.1981,-0.40171,-0.68528,0.61055
2.0116,0.091044,-1.7671,-0.33956
2.1201,0.26256,-2.7122,-0.36253
1.5619,1.6847,-2.1622,-0.58246
1.1614,0.39184,-2.2241,1.1502
1.0538,0.52477,-1.3746,0.53623
0.56934,-0.077598,-2.3511,1.1609
2.2432,-0.39242,-1.4874,0.717
1.0819,0.41073,-0.5112,-0.83552
0.79977,-1.5694,-2.4589,-0.91656
-0.94602,-1.4744,-1.4453,-0.14082
0.032878,-1.8554,-1.4424,-0.80719
0.45108,-0.33746,-1.9877,-1.0742
-0.36315,0.35074,-0.86635,-1.5474
-1.8227,0.28756,-1.2533,-1.179
-1.5316,1.4711,-0.66699,-0.84844
-0.58047,0.76994,-1.119,-0.89962
0.4115,2.021,-0.83207,-0.9337
0.3308,1.11,-2.237,-0.14349
-0.54284,2.1367,-1.4701,0.025385
-0.44259,1.5875,-0.050025,-1.9336
-0.0056388,1.7002,-0.75414,-1.1846
1.0736,1.155,-1.1764,-1.8531
1.8288,1.9019,-0.55303,-0.4576
1.4495,2.0931,-1.9285,-0.76093
1.5992,0.63272,-1.7432,-0.98622
0.76448,-0.31877,-2.1504,0.45133
1.4879,1.1957,-1.0897,0.96101
0.86654,-0.26354,-2.2969,0.77962
1.2153,0.0018173,-1.9006,-0.29435
2.2091,-0.53413,-0.45284,0.72862
1.2116,0.20481,-1.2865,0.57201
0.13651,0.11831,-1.5665,-0.10324
-0.63105,0.85912,-2.3235,-0.54423
-0.70089,1.5702,-1.1431,0.085997
0.18597,1.3639,-1.7978,-0.38112
-0.013133,-0.27281,-0.62085,-0.57674
-0.2896,0.37796,-0.88828,-0.79849
-0.33968,-0.96187,-1.3873,-1.1193
0.26426,-0.3978,-1.9645,-1.9593
0.14765,0.8091,-1.7107,-0.69902
0.31419,1.4685,-0.82405,0.55278
0.70929,1.3328,-1.9255,0.13229
0.25981,1.8089,-1.6299,1.2587
-0.21772,1.8343,-1.962,0.10966
-1.3493,2.0639,-0.681,-0.13663
-0.044478,1.2058,-1.2071,-1.0635
0.028931,0.007789,-1.7485,0.84536
0.10909,-1.1019,-1.113,-0.48004
0.83392,-0.82924,-2.0208,-0.60582
0.45238,-0.86457,-1.9988,0.33225
-0.98775,-0.51819,-1.5044,-0.21801
-0.31882,-0.55396,-1.6942,0.0034958
-0.078331,0.21023,-2.909,0.29163
0.92361,0.99506,-1.6082,-0.37834
1.9879,0.70022,-1.8247,0.20753
1.4844,0.44259,-2.3508,-1.4848
0.20707,-0.015684,-1.738,-0.61226
-0.19568,-0.82727,-2.6305,-1.3456
0.39798,-0.34732,-2.6482,-0.7316
-0.82759,-1.212,-3.6928,-1.2179
-0.55258,-1.7342,-2.7359,-2.4816
-1.3284,-0.62933,-3.1814,-0.77993
-1.0749,0.19226,-3.037,-0.073267
-0.78961,-1.4106,-2.47,1.5034
-1.4499,-1.6973,-1.3706,-0.44943
-1.7004,-2.3093,-2.1709,-1.1196
-1.7497,-2.2202,-1.6962,-0.53447
-1.7828,-1.8774,-1.926,0.16619
-1.0751,-1.7348,-2.68,-0.97219
-0.62871,-1.1446,-2.0057,-1.7185
0.060444,-1.7102,-2.164,-1.5996
0.27533,-0.64814,-2.4572,-0.33701
-0.069257,-1.3773,-2.5199,0.34636
-0.79327,-1.213,-2.0707,-0.57387
-0.19931,0.13977,-2.5109,-1.2444
-0.86311,0.36464,-2.1621,-1.0147
-1.4936,-0.65462,-1.7912,-0.4419
-1.3088,-0.51884,-2.9731,-0.85417
-2.5287,-1.218,-3.7525,0.063813
-2.5988,-1.3462,-2.5488,0.14246
-2.1273,-3.0776,-3.175,0.22317
-2.6167,-2.3402,-3.4524,-0.99442
-1.7832,-0.52691,-4.0073,0.22304
-2.4073,-0.8148,-4.0922,0.49741
-2.1664,0.18053,-2.9565,-0.13039
-1.6012,0.93117,-3.4161,-0.71274
-2.234,-0.35777,-1.8788,-0.2228
-1.0749,0.079891,-1.558,1.5361
-1.4292,-0.45763,-1.4739,0.69179
-0.72701,-0.55338,-0.71738,2.2126
-0.60359,0.10257,-0.74709,1.7469
-0.80753,-0.16701,-1.2383,0.97648
-1.6371,-0.061756,-1.4468,0.54704
-1.4642,-0.72213,-1.0963,-1.1187
-1.6384,-0.3918,-1.2928,-0.6601
-1.5875,-0.47536,-1.3984,0.74886
-1.6902,-1.1196,-1.4212,1.3056
-1.8084,-1.9802,-0.86863,0.49583
-1.3058,-1.7665,-1.1494,1.5006
-1.796,-2.565,-0.60625,1.7126
-0.81894,-2.0855,-1.3399,0.091673
-0.88407,-1.0484,-1.6646,0.079109
0.69272,-2.128,-1.0256,0.26908
-0.38834,-1.5423,-1.9622,-0.021238
-0.047559,-0.91599,-0.76391,0.80164
1.0539,-1.4157,-0.59965,-0.43706
1.77,-1.1126,-2.2569,0.22909
1.8299,-0.73085,-0.98502,2.0035
1.8992,-1.8387,-1.4726,1.707
1.4582,-1.694,-1.2618,2.1554
1.0732,-2.2145,-0.63377,0.5295
1.0851,-0.94246,-1.4679,1.7265
0.55371,-2.5352,-0.65097,1.0659
0.13432,-1.8892,-0.48271,0.74841
0.10305,-1.8174,-1.8001,-0.035716
0.92998,-1.7562,0.024256,0.38345
0.75229,-1.576,-0.88577,1.3708
1.2467,-1.0679,-0.39621,-0.39224
0.88185,-0.31277,-0.10711,-0.038707
-0.2034,-0.82071,-0.083239,-1.1045
-0.18596,-1.8812,-0.82361,-0.064714
0.030363,-1.2877,-0.62242,0.95955
0.63359,-1.4382,-1.5397,0.49813
-0.26452,-0.95996,-0.36821,0.97777
0.5535,-2.283,-1.3331,1.1413
1.3073,-2.0863,-1.2054,1.2464
1.2434,-1.4601,-1.8519,-0.25771
0.93389,-0.88903,-1.7937,-0.52152
0.72579,-1.611,-2.1903,0.20955
0.46602,-1.6051,-1.3133,1.0342
0.66927,-1.0558,-0.74894,0.84549
-0.71124,-1.9534,-0.76524,-0.13186
-1.0314,-2.0777,1.32,0.75068
-0.3885,-0.77403,-0.2698,-1.1291
-0.66247,-0.62258,0.26838,-2.036
-0.5042,-1.4657,1.9199,-0.24259
-1.0507,-0.48958,0.77686,-1.1357
-1.4451,-1.4285,0.085398,-0.87433
-0.92045,-1.1955,0.81439,-0.1573
-1.1924,-1.2989,0.80706,-0.68591
-0.30136,-2.1093,-1.1937,-0.13272
0.48837,-2.0504,0.5491,0.27151
0.04335,-0.46572,0.25581,-1.209
-0.1164,-1.117,-0.66824,-0.052193
-0.13899,-1.9279,-0.094887,0.48385
-0.92365,-0.82997,-1.2249,0.28532
-0.44073,-0.97954,0.45687,0.43692
-1.1011,-1.0302,-0.42733,1.3849
0.30006,-1.3236,0.062727,-0.4409
0.21504,-0.97934,-0.89378,0.44047
-1.1529,-0.77771,-0.50839,-0.081166
-0.27715,-0.7911,-1.3791,-1.6165
-0.63623,-1.5816,0.37424,-1.4588
0.020429,-1.9765,0.92997,0.15411
0.52379,-3.2087,0.58478,-0.24801
0.54139,-1.3826,1.5694,-0.39013
-0.23131,-1.085,0.16261,0.9673
-0.43806,-1.2781,-0.097782,1.1812
0.32225,-1.5162,-0.92919,1.0392
1.8554,-1.986,-1.5189,1.677
0.14039,-1.8272,-0.87448,0.71659
-0.5582,-0.43085,-0.97786,0.66823
0.88678,-0.33614,-0.54726,0.077382
1.4077,-0.43779,-0.5715,0.17607
1.4777,-0.52549,-0.55795,0.83984
0.38596,-1.2403,0.12282,-0.34864
1.5358,-1.6183,0.23658,-0.31952
1.8965,-1.7417,0.46382,-1.2294
1.9171,-0.6282,0.13688,-1.6582
0.80606,-0.86589,-0.5147,-1.057
-0.091704,-1.6381,-0.77176,-0.63306
-1.0751,-0.92621,1.4361,-1.1883
-0.50575,-1.1058,0.20901,-1.8524
-0.53056,0.2742,1.5301,-0.77752
-0.65685,0.089914,0.85542,1.1143
-0.83056,0.013795,1.0238,0.22091
0.42862,-0.65269,1.3488,0.94557
-0.67984,-0.7144,0.64416,0.87759
-0.51392,0.091868,1.6385,0.54207
-0.4704,-0.55776,2.2381,0.027163
0.17249,0.26546,1.1203,-0.46474
-0.046199,-0.33276,1.1118,-1.1462
-0.037939,-0.14999,0.70725,-1.1158
-0.72634,0.35195,1.7516,-2.0037
0.47639,1.4291,1.0286,-1.7796
0.54528,1.6054,0.59098,-1.6979
0.91822,1.2828,1.3315,-0.51483
-0.67761,0.18413,1.5093,0.47615
0.15813,-0.90265,2.182,0.8127
0.047132,0.18897,0.99097,-0.036723
-0.29933,0.25096,0.12794,0.26609
0.88677,0.4418,0.049348,-0.34627
0.64636,0.6032,-0.24772,0.61834
0.32149,-0.60226,0.062614,0.37997
0.52955,-0.92367,1.0564,-0.39005
0.61195,-0.82775,0.32511,-0.86998
0.39773,-0.47813,0.29739,-0.30677
-0.073649,0.4989,0.47776,0.028446
0.34891,0.6076,0.99575,0.36005
-0.38239,-0.62561,0.16756,-0.46031
-0.71571,-0.79355,-0.51687,0.4281
-0.64228,-0.22538,0.040412,0.98305
-1.4607,-1.5607,-0.043159,2.445
0.12582,-2.1998,-1.7585,0.67355
-0.80056,-2.073,-0.20497,2.3127
-0.72587,-1.4607,-0.56463,0.41744
-0.80031,-1.0051,-0.64599,1.7662
-1.3404,-0.32119,-1.5184,1.7099
-2.2211,-1.8178,-1.1707,0.37651
-1.7412,-1.2772,-0.072846,-0.38674
-0.84775,-0.42277,0.6798,-1.6334
-0.3639,0.82873,-0.44125,-1.0983
0.25859,1.2664,1.3883,-0.90378
0.47302,0.63259,0.26081,-1.4998
-0.12479,1.4063,-0.67892,-0.75815
-1.3261,1.523,-1.5275,-1.7268
-0.69908,2.8116,0.42089,-1.5657
-0.85644,2.8052,0.034472,-0.6054
-0.8498,1.8916,-0.44998,-0.49784
-0.34084,1.0796,-0.66139,-1.057
0.78454,1.2362,-0.15578,-1.3333
0.27534,0.78565,-0.94254,-1.6331
0.35827,0.25021,-0.28614,-1.123
-0.077563,0.86884,0.015092,0.47876
0.18435,0.39926,-0.38249,0.16874
-0.62753,0.87626,-0.34182,0.67499
-2.0093,-0.40969,0.84547,1.9585
-2.1209,-0.57648,0.81056,-0.12978
-1.9497,-0.37377,0.93051,1.3336
-0.89598,-0.83526,0.2364,-0.089266
-0.11956,-0.13849,0.24919,-1.6966
-0.74455,-0.95631,-0.00012368,-0.33751
-1.0961,-1.4472,0.95425,-0.8763
0.12336,-0.31555,-0.74132,-1.3592
0.27592,-1.5093,0.64625,-0.013574
-0.17058,-0.76621,-0.51405,-0.66362
-0.32623,-0.21985,-0.22001,1.4107
-0.63418,-1.6074,0.55035,0.90134
-0.33697,-1.194,0.85851,1.6657
0.87132,-2.0322,1.4379,0.71649
-0.23037,-2.926,0.13216,0.45525
0.11317,-2.498,0.5396,-0.84957
0.75763,-0.98763,0.82927,-1.0929
0.048034,-0.50615,-0.054915,0.097772
0.28871,-0.12658,-0.57392,0.90719
1.1079,-0.15399,0.17602,0.59472
1.1274,0.40957,0.30771,-1.3847
-0.66223,1.064,1.0585,-0.15033
-1.2255,1.5803,-0.27428,0.62082
-0.60925,1.7726,1.6072,0.26463
0.12521,0.97672,0.81851,-0.091896
0.64421,3.6125,0.45393,-1.2318
-0.31257,3.3561,-0.44775,1.057
0.72228,3.0076,0.29214,0.30438
1.0521,2.3008,1.3823,0.074367
0.9078,2.2506,1.8348,0.18008
-0.0055079,1.9625,1.2145,0.40581
-0.51223,0.79515,-0.52948,-0.095411
-0.41492,0.82515,-1.7503,-0.92111
-0.3678,0.89325,-1.5463,0.40844
0.0090881,0.21164,-1.5739,0.63181
-0.15056,-0.3836,-1.9549,-0.25182
-1.6134,-1.6138,-1.2683,0.036262
-0.02229,-2.0377,-2.0931,0.099913
-0.070338,-2.5723,-1.7297,-0.14799
-0.23645,-1.9498,-1.4852,0.35659
-0.28638,-0.98572,-1.1992,-0.20537
0.18601,-0.68411,-2.4824,0.40421
1.2961,1.0109,-1.3113,-0.46347
0.26598,1.166,-2.8121,-1.2451
0.3726,2.4029,-1.7791,-0.41626
1.1593,2.3876,-1.8468,-0.70431
0.99585,3.1232,-0.3418,0.14332
1.2973,3.0492,-0.14959,-0.66705
0.54284,2.5815,-0.46585,-0.40955
0.89425,3.0592,-1.546,0.46736
1.0712,3.0275,-2.22,0.56197
0.63858,2.7371,-1.9396,-0.058296
-0.79007,2.9959,-1.5428,1.4326
-1.4571,2.6853,-2.1987,0.86341
-1.3523,3.5978,-2.0506,1.0332
-1.9237,3.0411,-2.3448,-1.3229
-2.3861,1.8007,-2.5848,-0.43481
-1.7492,1.2699,-2.453,-0.50817
-1.1508,2.391,-1.0498,-0.57275
-1.0529,2.733,-1.4845,0.19066
-0.9099,2.4217,-1.7205,1.0078
-0.65928,3.1784,-0.83819,0.99705
-0.59048,2.1918,-0.051585,0.11195
-0.24349,2.0682,-0.050941,-0.089551
1.1247,2.1718,-0.74857,-1.1257
0.79352,1.2364,-0.27313,-0.50088
-0.17816,0.278,-0.5601,0.28983
-0.33681,1.6859,1.3639,0.41786
-0.28469,-0.1883,0.68463,-0.95564
-0.26374,0.78524,1.2541,-1.6886
-0.4183,1.0387,1.0229,-0.59429
-0.62496,1.3761,0.97415,-0.16709
-0.43207,0.79121,1.9034,-0.34297
-1.1601,1.3596,1.6487,1.0573
-0.94089,0.87869,-0.043841,0.96681
-0.7717,0.10608,1.027,1.2895
-0.14624,1.4753,1.2867,1.8534
-1.6234,2.246,0.78329,1.3692
-1.9999,2.161,-0.32507,2.0285
-1.6461,1.3811,-0.3921,0.30429
-1.5514,1.7034,0.31115,-0.39053
-0.46322,1.2622,0.56279,-0.32309
-0.46181,0.12287,-0.66829,-0.22101
-0.19731,0.85614,-0.8814,-1.6951
0.2085,1.4865,-0.071775,-1.5632
0.090674,0.76386,-0.7149,-1.2281
-0.9364,0.99023,-0.95583,-1.3727
-0.67489,1.7854,-0.4823,-1.186
-0.68111,1.4585,-0.25967,-0.55195
-0.39495,2.0971,-0.86006,-0.53135
-0.27523,2.8214,-0.34316,1.505
-0.85107,2.1612,-0.79008,-1.1972
-2.0167,1.5217,0.14535,-0.62811
-2.6011,-0.13226,-0.34636,0.45802
-2.5019,0.21859,0.50892,0.94147
-1.0899,0.34862,0.78656,1.1744
-0.75886,-0.13037,0.40664,0.65198
-2.0835,0.6066,-0.061094,-0.44191
-1.5729,0.57534,-0.8211,0.70156
-0.4666,0.10839,-0.30213,1.0675
-0.44326,1.0443,-1.3613,1.2846
0.040761,1.3947,-0.77949,-0.5247
0.60976,1.5018,-0.71749,-0.3735
0.59403,1.2301,0.92735,-0.38768
1.0939,2.1869,-0.43061,-2.3318
0.98667,1.6409,-0.83341,-1.9328
0.49365,1.9598,-1.0186,-2.1898
1.1609,0.92124,-0.096188,-0.11899
1.5799,-0.48435,-1.1348,0.2772
-0.1861,-1.8855,-0.49207,0.7356
-0.47184,-1.3208,-1.2963,1.2322
-0.18273,-1.9091,-1.1236,0.95389
-1.1896,-1.1981,-1.4988,0.45243
-2.2047,-0.43202,-1.0876,-0.095393
-1.7294,-0.74792,-1.0826,1.1028
-2.5468,-0.31785,-1.8201,0.51766
-1.6106,0.4077,-0.67106,-0.53431
-1.6922,-0.52409,0.48425,-0.57419
-1.9494,0.93231,0.24833,0.041184
-1.059,0.88528,1.1187,0.53831
0.098415,-0.48092,0.85746,-0.55284
0.29558,0.22196,1.0856,-0.38762
0.24049,0.72023,1.2379,0.8817
-1.3563,-0.36795,0.66587,-0.37661
-1.0855,0.34416,1.7035,-0.62246
0.21605,0.87556,0.13805,-1.1059
-0.067336,0.45538,-0.1533,-0.87771
0.33859,0.26937,0.41579,0.41906
-0.46779,0.54214,-0.63676,0.72312
-0.61755,0.68417,-1.018,0.58202
-0.72103,0.36416,-2.1079,-0.17875
